cv_edu,edu,cv_mun,mun,pob,pobreza_pct,pobreza_pob,extrema_pct,extrema_pob,moderada_pct,moderada_pob,vulnerables_c_pct,vulnerables_c_pob,vulnerables_i_pct,vulnerables_i_pob,rez_edu_pct,rez_edu_pob,rez_serv_salud_pct,rez_serv_salud_pob,rez_seg_social_pct,rez_seg_social_pob,rez_esp_viv_pct,rez_esp_viv_pob,rez_serv_viv_pct,rez_serv_viv_pob,rez_alim_pct,rez_alim_pob,ing_inf_bie_pct,ing_inf_bie_pob,ing_inf_min_pct,ing_inf_min_pob,gini,razon_ingreso
07,Chiapas,07055,Metapa,"4,452",65.2,"2,904",16.5,737,48.7,"2,167",22.9,"1,018",4.3,190,23.7,"1,057",25.5,"1,137",68.1,"3,032",22.7,"1,010",52.9,"2,355",21.3,947,69.5,"3,094",29.2,"1,301",0.417,0.12
07,Chiapas,07056,Mitontic,"13,370",95.9,"12,817",71.8,"9,594",24.1,"3,223",4.1,547,0.0,0,56.0,"7,489",22.4,"2,991",98.2,"13,134",36.5,"4,876",98.8,"13,211",55.5,"7,416",95.9,"12,817",80.5,"10,766",0.389,0.09
07,Chiapas,07057,Motozintla,"67,890",81.3,"55,213",34.7,"23,584",46.6,"31,629",11.9,"8,095",3.4,"2,276",33.8,"22,958",31.5,"21,378",83.4,"56,596",38.6,"26,194",50.7,"34,430",28.0,"19,035",84.7,"57,489",53.7,"36,465",0.456,0.09
07,Chiapas,07058,Nicolás Ruíz,"4,867",95.8,"4,661",55.5,"2,700",40.3,"1,961",3.8,184,0.3,14,48.7,"2,371",46.7,"2,273",95.9,"4,667",42.9,"2,087",65.7,"3,199",34.1,"1,658",96.0,"4,674",71.2,"3,467",0.343,0.16
07,Chiapas,07059,Ocosingo,"241,505",90.9,"219,582",59.7,"144,088",31.3,"75,494",7.3,"17,523",0.5,"1,164",37.1,"89,578",41.5,"100,198",93.9,"226,803",35.7,"86,134",84.3,"203,649",34.8,"83,930",91.4,"220,746",70.9,"171,147",0.510,0.08
07,Chiapas,07060,Ocotepec,"12,603",94.7,"11,932",63.1,"7,958",31.5,"3,975",4.4,552,0.5,64,45.2,"5,701",26.5,"3,335",93.0,"11,720",58.3,"7,347",74.2,"9,347",38.3,"4,831",95.2,"11,996",78.3,"9,870",0.461,0.09
07,Chiapas,07061,Ocozocoautla de Espinosa,"84,570",82.4,"69,670",37.7,"31,905",44.7,"37,765",11.4,"9,681",3.1,"2,580",42.6,"36,060",52.7,"44,586",81.0,"68,480",30.0,"25,413",49.5,"41,876",39.3,"33,231",85.4,"72,250",51.3,"43,397",0.446,0.10
07,Chiapas,07062,Ostuacán,"17,022",81.3,"13,845",25.3,"4,309",56.0,"9,536",16.0,"2,725",1.1,188,38.0,"6,474",19.4,"3,300",92.4,"15,725",25.1,"4,271",30.4,"5,178",31.5,"5,356",82.4,"14,033",50.0,"8,505",0.426,0.10
07,Chiapas,07063,Osumacinta,"4,005",75.3,"3,014",30.0,"1,201",45.3,"1,813",11.9,477,4.8,193,28.3,"1,132",20.2,809,78.3,"3,136",29.7,"1,188",38.2,"1,528",28.2,"1,129",80.1,"3,207",51.1,"2,047",0.419,0.16
07,Chiapas,07064,Oxchuc,"49,819",93.5,"46,571",62.0,"30,891",31.5,"15,680",5.8,"2,877",0.2,75,32.8,"16,325",13.1,"6,513",95.9,"47,758",51.8,"25,807",96.1,"47,893",52.7,"26,279",93.6,"46,646",74.8,"37,265",0.467,0.08
07,Chiapas,07065,Palenque,"113,458",82.3,"93,402",38.5,"43,699",43.8,"49,703",12.7,"14,454",1.5,"1,722",34.8,"39,468",40.8,"46,243",89.8,"101,891",39.0,"44,237",62.5,"70,878",33.3,"37,781",83.8,"95,124",50.2,"56,927",0.470,0.09
07,Chiapas,07066,Pantelhó,"23,258",96.0,"22,328",70.3,"16,361",25.7,"5,967",3.5,820,0.2,40,51.8,"12,043",29.4,"6,840",96.9,"22,543",61.2,"14,232",90.3,"20,997",38.6,"8,974",96.2,"22,369",80.5,"18,715",0.443,0.09
07,Chiapas,07067,Pantepec,"11,526",93.9,"10,823",52.4,"6,037",41.5,"4,786",5.4,628,0.4,44,41.2,"4,746",29.5,"3,399",93.8,"10,814",43.2,"4,984",62.7,"7,228",33.6,"3,876",94.3,"10,867",72.7,"8,380",0.360,0.15
07,Chiapas,07068,Pichucalco,"29,906",65.6,"19,610",15.2,"4,534",50.4,"15,077",23.7,"7,091",3.1,932,27.3,"8,174",14.9,"4,454",80.0,"23,919",14.3,"4,265",43.3,"12,946",29.0,"8,687",68.7,"20,542",28.1,"8,391",0.454,0.10
07,Chiapas,07069,Pijijiapan,"52,363",85.1,"44,581",36.8,"19,294",48.3,"25,287",12.3,"6,440",1.1,564,36.6,"19,179",25.5,"13,335",88.1,"46,144",32.8,"17,178",73.6,"38,532",26.1,"13,678",86.2,"45,145",53.5,"28,006",0.446,0.10
07,Chiapas,07070,El Porvenir,"17,147",87.6,"15,024",38.6,"6,619",49.0,"8,405",11.4,"1,948",0.8,142,36.5,"6,267",9.0,"1,541",83.4,"14,293",39.1,"6,709",81.3,"13,944",32.2,"5,527",88.4,"15,166",60.0,"10,284",0.388,0.20
07,Chiapas,07071,Villa Comaltitlán,"25,951",83.2,"21,581",37.3,"9,686",45.8,"11,896",15.6,"4,057",0.5,134,33.8,"8,767",42.6,"11,067",90.1,"23,372",38.9,"10,105",74.1,"19,235",27.0,"7,011",83.7,"21,716",49.8,"12,934",0.423,0.09
07,Chiapas,07072,Pueblo Nuevo Solistahuacán,"34,201",90.2,"30,860",54.3,"18,571",35.9,"12,289",6.5,"2,236",1.4,471,39.0,"13,332",37.7,"12,885",85.1,"29,098",45.3,"15,481",72.6,"24,838",42.2,"14,423",91.6,"31,331",69.4,"23,723",0.505,0.07
07,Chiapas,07073,Rayón,"9,911",89.0,"8,823",48.8,"4,833",40.3,"3,990",7.6,750,1.1,110,34.7,"3,443",34.3,"3,404",91.2,"9,044",41.6,"4,126",63.1,"6,253",34.1,"3,376",90.1,"8,933",65.3,"6,472",0.498,0.08
07,Chiapas,07074,Reforma,"34,622",60.4,"20,905",15.5,"5,380",44.8,"15,525",24.0,"8,299",5.0,"1,739",20.5,"7,097",31.8,"11,004",67.9,"23,491",25.7,"8,888",44.8,"15,512",22.3,"7,717",65.4,"22,644",25.7,"8,900",0.515,0.08
07,Chiapas,07075,Las Rosas,"28,036",89.8,"25,168",43.9,"12,321",45.8,"12,846",7.2,"2,006",1.1,297,50.3,"14,102",14.3,"4,018",92.9,"26,053",36.0,"10,081",43.7,"12,266",39.1,"10,960",90.8,"25,465",64.4,"18,062",0.472,0.09
07,Chiapas,07076,Sabanilla,"31,789",94.4,"30,015",66.3,"21,082",28.1,"8,933",5.3,"1,685",0.1,47,41.3,"13,140",44.7,"14,212",95.2,"30,260",43.6,"13,861",95.9,"30,481",42.3,"13,449",94.6,"30,062",76.2,"24,214",0.412,0.11
07,Chiapas,07077,Salto de Agua,"55,014",84.3,"46,396",39.1,"21,500",45.3,"24,896",14.3,"7,867",0.6,308,36.7,"20,201",32.9,"18,091",94.1,"51,756",36.9,"20,290",59.4,"32,699",44.1,"24,242",84.9,"46,704",54.4,"29,916",0.410,0.09
07,Chiapas,07078,San Cristóbal de las Casas,"149,924",66.1,"99,120",21.3,"31,869",44.9,"67,251",16.6,"24,908",4.5,"6,688",26.5,"39,720",40.3,"60,465",76.3,"114,411",26.6,"39,806",30.0,"44,957",25.7,"38,581",70.6,"105,809",33.7,"50,456",0.498,0.09
07,Chiapas,07079,San Fernando,"34,637",78.1,"27,061",26.5,"9,168",51.7,"17,892",16.8,"5,828",2.4,820,43.0,"14,903",28.5,"9,860",87.0,"30,128",24.9,"8,614",41.9,"14,517",28.1,"9,736",80.5,"27,881",43.4,"15,038",0.413,0.13
07,Chiapas,07080,Siltepec,"38,920",88.8,"34,579",40.3,"15,687",48.5,"18,893",10.2,"3,951",0.5,199,36.8,"14,316",26.8,"10,413",81.4,"31,667",37.7,"14,676",70.0,"27,243",29.1,"11,336",89.4,"34,778",61.9,"24,089",0.410,0.08
07,Chiapas,07081,Simojovel,"46,765",93.2,"43,578",68.6,"32,100",24.5,"11,478",5.1,"2,375",0.5,230,44.6,"20,849",50.0,"23,368",95.3,"44,581",62.4,"29,162",78.5,"36,706",24.0,"11,247",93.7,"43,808",77.4,"36,213",0.538,0.06
07,Chiapas,07082,Sitalá,"12,785",96.5,"12,336",74.6,"9,540",21.9,"2,796",3.4,432,0.0,4,54.1,"6,918",28.4,"3,626",98.4,"12,580",58.4,"7,463",92.3,"11,800",39.1,"5,003",96.5,"12,340",84.3,"10,781",0.395,0.11
07,Chiapas,07083,Socoltenango,"18,439",84.4,"15,570",37.6,"6,939",46.8,"8,631",13.1,"2,424",1.6,292,45.0,"8,291",53.0,"9,774",88.5,"16,311",17.5,"3,227",58.8,"10,839",38.4,"7,083",86.0,"15,862",52.4,"9,658",0.407,0.13
07,Chiapas,07084,Solosuchiapa,"9,567",86.4,"8,267",34.0,"3,256",52.4,"5,011",11.4,"1,086",1.1,105,38.2,"3,651",15.3,"1,465",92.5,"8,848",24.7,"2,365",54.2,"5,190",30.7,"2,940",87.5,"8,372",58.0,"5,552",0.393,0.11
07,Chiapas,07085,Soyaló,"11,591",86.0,"9,966",30.6,"3,545",55.4,"6,421",9.1,"1,059",3.0,353,39.4,"4,573",6.0,699,84.4,"9,785",31.4,"3,636",43.6,"5,048",30.6,"3,547",89.0,"10,319",55.1,"6,387",0.410,0.13
07,Chiapas,07086,Suchiapa,"20,622",80.1,"16,512",31.4,"6,476",48.7,"10,036",12.9,"2,652",2.7,561,32.0,"6,603",37.7,"7,783",83.7,"17,256",38.9,"8,017",47.2,"9,733",31.4,"6,468",82.8,"17,073",45.8,"9,447",0.424,0.13
07,Chiapas,07087,Suchiate,"29,523",81.2,"23,973",32.4,"9,554",48.8,"14,419",14.7,"4,330",1.7,492,36.0,"10,636",50.9,"15,013",87.9,"25,940",38.1,"11,250",52.6,"15,535",31.3,"9,237",82.9,"24,465",46.7,"13,794",0.416,0.13
07,Chiapas,07088,Sunuapa,"2,268",82.7,"1,876",36.0,817,46.7,"1,059",15.5,352,0.6,15,35.6,808,15.5,352,93.0,"2,109",32.0,726,72.6,"1,646",33.1,750,83.4,"1,890",52.0,"1,179",0.407,0.12
07,Chiapas,07089,Tapachula,"260,069",60.7,"157,772",17.5,"45,517",43.2,"112,255",19.8,"51,582",6.4,"16,678",24.1,"62,592",28.0,"72,892",62.4,"162,283",30.5,"79,374",45.5,"118,436",22.2,"57,857",67.1,"174,450",28.3,"73,605",0.496,0.09
07,Chiapas,07090,Tapalapa,"4,099",89.5,"3,669",44.7,"1,831",44.9,"1,839",8.2,338,1.1,47,38.5,"1,579",35.4,"1,453",86.4,"3,540",42.6,"1,744",64.1,"2,627",31.5,"1,291",90.7,"3,716",64.1,"2,629",0.391,0.13
07,Chiapas,07091,Tapilula,"12,018",83.9,"10,088",26.9,"3,238",57.0,"6,850",11.5,"1,386",1.5,175,30.0,"3,604",38.1,"4,575",91.8,"11,028",23.2,"2,791",29.4,"3,531",23.7,"2,845",85.4,"10,263",48.8,"5,871",0.432,0.10
07,Chiapas,07092,Tecpatán,"44,427",84.7,"37,620",39.1,"17,368",45.6,"20,252",12.7,"5,653",0.9,418,41.3,"18,350",37.0,"16,460",91.6,"40,709",26.3,"11,676",71.2,"31,647",39.5,"17,555",85.6,"38,038",52.6,"23,353",0.418,0.09
07,Chiapas,07093,Tenejapa,"47,390",95.7,"45,373",65.2,"30,894",30.6,"14,479",4.3,"2,017",0.0,0,47.3,"22,423",11.7,"5,553",98.0,"46,420",48.7,"23,060",93.9,"44,507",36.9,"17,470",95.7,"45,373",80.6,"38,214",0.385,--
07,Chiapas,07094,Teopisca,"38,171",91.2,"34,829",48.0,"18,303",43.3,"16,525",7.6,"2,884",0.3,118,47.8,"18,247",27.2,"10,383",96.1,"36,694",38.0,"14,496",59.9,"22,847",31.6,"12,049",91.6,"34,946",65.6,"25,043",0.469,0.08
07,Chiapas,07096,Tila,"86,780",94.2,"81,727",69.3,"60,159",24.9,"21,568",5.1,"4,449",0.1,114,41.6,"36,143",60.0,"52,054",93.8,"81,368",54.8,"47,550",94.1,"81,683",33.4,"28,988",94.3,"81,841",75.5,"65,496",0.476,0.07
07,Chiapas,07097,Tonalá,"79,033",76.7,"60,631",26.1,"20,606",50.6,"40,025",15.8,"12,475",2.5,"1,963",29.7,"23,502",26.3,"20,812",78.9,"62,362",30.4,"23,988",60.5,"47,833",20.7,"16,341",79.2,"62,594",43.2,"34,118",0.466,0.10
07,Chiapas,07098,Totolapa,"5,379",94.9,"5,105",55.0,"2,958",39.9,"2,147",4.9,262,0.1,4,49.9,"2,682",22.5,"1,213",97.0,"5,218",47.5,"2,557",83.1,"4,471",26.3,"1,414",95.0,"5,110",71.8,"3,862",0.394,0.12
07,Chiapas,07099,La Trinitaria,"80,023",85.3,"68,239",37.4,"29,895",47.9,"38,345",12.5,"9,977",1.3,"1,006",44.9,"35,894",55.6,"44,494",91.5,"73,205",18.1,"14,484",58.6,"46,928",24.6,"19,699",86.5,"69,246",54.2,"43,358",0.399,0.11
07,Chiapas,07100,Tumbalá,"36,251",94.6,"34,304",65.6,"23,781",29.0,"10,523",5.0,"1,828",0.1,42,40.2,"14,581",42.0,"15,229",95.2,"34,495",54.6,"19,788",93.4,"33,857",32.2,"11,681",94.7,"34,346",76.5,"27,746",0.428,0.09
07,Chiapas,07101,Tuxtla Gutiérrez,"521,096",43.3,"225,392",8.0,"41,616",35.3,"183,776",24.3,"126,622",6.7,"34,956",16.7,"86,808",29.6,"154,500",49.4,"257,221",13.6,"70,711",25.5,"132,790",18.7,"97,364",50.0,"260,348",14.7,"76,594",0.472,0.10
07,Chiapas,07102,Tuxtla Chico,"36,951",62.6,"23,125",17.8,"6,570",44.8,"16,555",23.6,"8,717",2.6,974,25.2,"9,315",38.1,"14,068",71.4,"26,365",24.9,"9,202",54.4,"20,103",20.3,"7,494",65.2,"24,099",27.6,"10,209",0.490,0.09
07,Chiapas,07103,Tuzantán,"25,069",83.5,"20,921",40.0,"10,040",43.4,"10,881",13.6,"3,417",1.1,278,36.9,"9,256",51.9,"13,020",86.0,"21,572",38.6,"9,681",70.3,"17,632",29.3,"7,344",84.6,"21,199",51.8,"12,990",0.421,0.11
07,Chiapas,07104,Tzimol,"16,822",89.0,"14,965",34.0,"5,717",55.0,"9,249",9.4,"1,577",1.1,188,48.5,"8,154",26.1,"4,386",83.6,"14,065",11.2,"1,892",59.7,"10,039",29.9,"5,024",90.1,"15,153",57.3,"9,645",0.405,0.12
07,Chiapas,07105,Unión Juárez,"12,517",76.8,"9,609",25.7,"3,215",51.1,"6,394",15.7,"1,962",2.9,360,29.5,"3,698",30.6,"3,825",79.0,"9,893",24.1,"3,014",54.2,"6,787",20.7,"2,586",79.6,"9,970",43.3,"5,417",0.439,0.12
07,Chiapas,07106,Venustiano Carranza,"66,486",86.8,"57,721",43.0,"28,611",43.8,"29,110",9.2,"6,115",1.7,"1,115",42.5,"28,267",39.6,"26,308",89.4,"59,436",37.9,"25,216",65.5,"43,532",38.9,"25,876",88.5,"58,836",56.7,"37,722",0.434,0.11
07,Chiapas,07107,Villa Corzo,"75,011",85.2,"63,887",40.4,"30,305",44.8,"33,582",11.7,"8,749",1.2,891,35.0,"26,219",61.2,"45,878",90.9,"68,222",32.8,"24,638",56.9,"42,714",31.8,"23,854",86.4,"64,777",52.7,"39,494",0.440,0.11
07,Chiapas,07108,Villaflores,"97,782",78.2,"76,426",27.9,"27,307",50.2,"49,119",14.6,"14,241",2.9,"2,881",33.0,"32,271",37.4,"36,608",82.6,"80,762",28.9,"28,289",46.1,"45,035",28.5,"27,825",81.1,"79,307",42.7,"41,712",0.431,0.12
07,Chiapas,07109,Yajalón,"33,148",88.3,"29,285",56.2,"18,618",32.2,"10,667",9.1,"3,023",0.7,220,43.8,"14,513",27.9,"9,255",91.7,"30,412",62.9,"20,842",74.0,"24,520",13.8,"4,570",89.0,"29,504",66.3,"21,966",0.551,0.06
07,Chiapas,07110,San Lucas,"8,038",93.4,"7,507",50.0,"4,018",43.4,"3,489",6.1,488,0.2,16,45.7,"3,675",18.4,"1,476",94.6,"7,604",51.4,"4,130",58.3,"4,686",44.4,"3,566",93.6,"7,522",68.9,"5,535",0.406,0.07
07,Chiapas,07111,Zinacantán,"43,476",94.9,"41,259",64.8,"28,159",30.1,"13,100",5.0,"2,191",0.0,5,56.0,"24,343",27.5,"11,974",97.1,"42,230",38.5,"16,740",95.4,"41,462",52.8,"22,951",94.9,"41,264",73.8,"32,093",0.406,0.09
07,Chiapas,07112,San Juan Cancuc,"32,538",97.3,"31,648",80.5,"26,197",16.8,"5,450",2.7,890,0.0,0,43.2,"14,062",62.0,"20,163",98.2,"31,944",67.9,"22,089",99.5,"32,367",50.9,"16,564",97.3,"31,648",83.8,"27,275",0.390,--
07,Chiapas,07113,Aldama,"5,033",97.3,"4,899",78.8,"3,966",18.5,933,2.7,134,0.0,0,42.5,"2,138",10.5,528,98.4,"4,954",76.4,"3,846",99.0,"4,981",40.5,"2,041",97.3,"4,899",85.8,"4,320",0.372,--
07,Chiapas,07114,Benemérito de las Américas,"19,398",87.5,"16,970",34.6,"6,715",52.9,"10,255",10.1,"1,951",1.8,342,38.1,"7,396",9.3,"1,813",55.0,"10,676",31.5,"6,110",87.4,"16,957",37.9,"7,359",89.2,"17,312",58.0,"11,246",0.406,0.14
07,Chiapas,07115,Maravilla Tenejapa,"11,660",95.8,"11,173",68.2,"7,956",27.6,"3,217",3.9,458,0.1,12,52.0,"6,060",18.7,"2,186",96.7,"11,279",48.8,"5,692",89.3,"10,412",45.7,"5,333",95.9,"11,185",81.5,"9,509",0.394,0.14
07,Chiapas,07116,Marqués de Comillas,"13,573",92.3,"12,534",48.4,"6,570",43.9,"5,964",7.4,"1,003",0.2,28,47.0,"6,385",17.7,"2,406",69.3,"9,404",36.6,"4,969",87.6,"11,897",42.9,"5,821",92.6,"12,562",67.4,"9,143",0.357,0.20
07,Chiapas,07117,Montecristo de Guerrero,"8,136",94.8,"7,713",43.0,"3,495",51.8,"4,218",5.2,423,0.0,0,47.3,"3,847",33.0,"2,684",97.4,"7,925",31.6,"2,570",36.9,"3,006",29.1,"2,371",94.8,"7,713",71.1,"5,786",0.387,--
07,Chiapas,07118,San Andrés Duraznal,"5,189",96.5,"5,010",56.1,"2,912",40.4,"2,097",3.4,179,0.0,1,50.1,"2,598",16.9,875,98.1,"5,090",35.6,"1,849",72.8,"3,779",38.0,"1,973",96.6,"5,010",77.6,"4,025",0.396,0.15
07,Chiapas,07119,Santiago el Pinar,"3,233",96.5,"3,121",69.2,"2,237",27.3,884,3.5,112,0.0,0,48.4,"1,565",11.8,381,98.8,"3,195",46.1,"1,490",99.4,"3,213",35.9,"1,161",96.5,"3,121",83.2,"2,691",0.389,--
08,Chihuahua,08001,Ahumada,"13,031",44.1,"5,753",3.4,440,40.8,"5,314",29.3,"3,812",11.3,"1,468",26.4,"3,437",10.5,"1,372",56.8,"7,395",5.4,708,3.5,457,16.5,"2,155",55.4,"7,222",15.7,"2,041",0.385,0.15
08,Chihuahua,08002,Aldama,"25,884",44.1,"11,414",2.3,606,41.8,"10,808",25.8,"6,679",14.3,"3,689",18.0,"4,671",11.6,"3,008",54.2,"14,019",2.8,719,1.2,299,16.2,"4,187",58.4,"15,104",16.6,"4,299",0.388,0.16
08,Chihuahua,08003,Allende,"8,465",50.4,"4,264",7.2,608,43.2,"3,655",26.1,"2,213",9.7,818,22.0,"1,864",57.0,"4,828",65.2,"5,517",4.7,396,4.9,417,10.1,851,60.0,"5,081",21.0,"1,782",0.447,0.11
08,Chihuahua,08004,Aquiles Serdán,"8,259",24.6,"2,029",1.0,85,23.5,"1,944",27.5,"2,269",13.8,"1,140",13.0,"1,076",9.3,770,35.9,"2,969",4.2,346,1.2,103,12.9,"1,067",38.4,"3,169",8.0,663,0.391,0.14
08,Chihuahua,08005,Ascensión,"22,072",64.6,"14,259",20.6,"4,550",44.0,"9,709",19.5,"4,312",8.6,"1,893",30.7,"6,771",53.5,"11,808",73.0,"16,102",7.5,"1,650",9.7,"2,136",34.5,"7,624",73.2,"16,152",35.8,"7,894",0.426,0.13
08,Chihuahua,08006,Bachíniva,"4,490",35.2,"1,579",2.6,117,32.6,"1,462",50.8,"2,283",2.9,128,31.6,"1,417",15.2,684,71.6,"3,214",2.8,128,14.1,635,10.3,460,38.0,"1,707",11.8,528,0.389,0.13
08,Chihuahua,08007,Balleza,"20,475",85.7,"17,544",40.2,"8,237",45.5,"9,307",11.6,"2,381",0.9,183,34.8,"7,117",40.1,"8,205",92.8,"18,999",21.1,"4,314",55.8,"11,431",40.6,"8,320",86.6,"17,727",60.9,"12,463",0.449,0.12
08,Chihuahua,08008,Batopilas,"14,169",91.1,"12,908",55.4,"7,848",35.7,"5,060",8.4,"1,189",0.3,41,47.3,"6,708",42.4,"6,004",95.0,"13,457",25.5,"3,617",94.6,"13,410",29.3,"4,150",91.4,"12,950",68.6,"9,717",0.408,0.15
08,Chihuahua,08009,Bocoyna,"25,987",65.9,"17,125",17.7,"4,592",48.2,"12,532",21.0,"5,459",4.4,"1,137",23.6,"6,143",25.5,"6,631",74.6,"19,383",17.1,"4,446",31.6,"8,201",33.4,"8,677",70.3,"18,261",30.7,"7,968",0.463,0.10
